,V_in,Measured_RPM,Vibration_1,Vibration_2,Vibration_3
6881985,8.1,1932.7719,-0.0015413761,0.0010967255,0.006210804
6881986,8.1,1932.7719,0.0044083595,0.006312131899999999,0.0011396408
6881987,8.1,1932.7719,0.013114213999999999,-0.0090444088,0.00060915947
6881988,8.1,1932.7719,-0.0013923645,0.024039745,0.0027108192
6881989,8.1,1932.7719,-0.0030565262,-0.0067484379,0.0039541721
6881990,8.1,1932.7719,0.0029575825,-0.021636486,0.0043129921
6881991,8.1,1932.7719,-0.016376972,0.041365623,0.0055229664
6881992,8.1,1932.7719,-0.0051546097,-0.027282237999999997,0.0032269955
6881993,8.1,1932.7719,0.017043352,0.0014305115,-0.0042414665
6881994,8.1,1932.7719,-0.01057744,0.015332698999999998,-0.0014734268
6881995,8.1,1932.7719,-0.009572506,0.0071632862,-0.0021982193
6881996,8.1,1932.7719,0.026702881,-0.007040500600000001,-0.0072669983
6881997,8.1,1932.7719,-0.0060868263,-0.014886856,0.0050187111
6881998,8.1,1932.7719,-0.01963377,0.010178089,0.010051727
6881999,8.1,1932.7719,0.0028586388,-0.0007951259599999999,0.0082969666
6882000,8.1,1932.7719,-0.0029575825,-0.027878284,0.0079858303
6882001,8.1,1932.7719,-0.0035047531,0.012596846,0.0035417079999999997
6882002,8.1,1932.7719,0.0023818016,0.019170046,0.0009989738499999999
6882003,8.1,1932.7719,0.007648468,0.00016212462999999998,-0.0023651123
6882004,8.1,1932.7719,0.017392635,0.012078285,-0.004049539600000001
6882005,8.1,1932.7719,-0.0042128563,-0.00076532364,0.00055193901
6882006,8.1,1932.7719,-0.010746717,-0.0072228909,0.0052368640999999995
6882007,8.1,1932.7719,0.0016534328,8.3446503e-06,0.0048625469000000004
6882008,8.1,1932.7719,-0.017460585,0.0020027161,0.010144710999999999
6882009,8.1,1932.7719,-0.0017273426000000002,0.003067255,0.0044822693
6882010,8.1,1932.7719,0.0045621395,-0.0042295456,0.0008606910699999998
6882011,8.1,1932.7719,0.0021016598,-0.0035023689,-0.0006818771400000001
6882012,8.1,1932.7719,0.0086700916,0.026487112,-0.0062561035
6882013,8.1,1932.7719,0.0025641918,0.0074505806,-0.0009870529199999998
6882014,8.1,1932.7719,-0.007021427199999999,-0.018535852,0.0043177605
6882015,8.1,1932.7719,0.01845479,0.0030171871,0.0038266182
6882016,8.1,1932.7719,-0.020952225,0.013221502,0.011885166
6882017,8.1,1932.7719,-0.02555728,0.021220446,0.006176233299999999
6882018,8.1,1932.7719,0.04715681099999999,-0.061346292000000004,-0.0039410591
6882019,8.1,1932.7719,-0.023857355,-0.010422468,0.0045180321
6882020,8.1,1932.7719,-0.030081272000000003,0.079864264,0.0041556358
6882021,8.1,1932.7719,0.044441222999999995,-0.0092327595,-0.0083076954
6882022,8.1,1932.7719,0.0051414966999999995,-0.046813488,0.0017011166000000001
6882023,8.1,1932.7719,-0.020153522,0.027073622000000002,0.010495186
6882024,8.1,1932.7719,-0.0016450882000000001,0.01216054,0.0015878677
6882025,8.1,1932.7719,0.006517171899999999,-0.034707785,0.0029051304
6882026,8.1,1932.7719,-0.0063240528,0.028494596,0.0026023388
6882027,8.1,1932.7719,-0.014032125,0.019923449,0.0031328201
6882028,8.1,1932.7719,0.0051558018,-0.046062469,0.0055074692
6882029,8.1,1932.7719,0.018904208999999998,0.0059771538,-0.0011003017
6882030,8.1,1932.7719,-0.010293722,0.048620700999999995,0.0042378902
6882031,8.1,1932.7719,-0.00044584274000000003,-0.010528563999999999,0.0034415721999999996
6882032,8.1,1932.7719,0.026297569,-0.041261911,0.0015223026
6882033,8.1,1932.7719,-0.019112825,0.051681995,0.01095295
6882034,8.1,1932.7719,-0.007430315,0.015480518,0.001052618
6882035,8.1,1932.7719,0.028791427999999997,-0.045810937999999995,-0.0042307377
6882036,8.1,1932.7719,-0.012633801000000002,0.0070357323,0.007526874499999999
6882037,8.1,1932.7719,-0.02718091,0.022091866,0.009906291999999999
6882038,8.1,1932.7719,0.015559196,-0.010683537,0.0011861324
6882039,8.1,1932.7719,0.0093460083,-0.016098022,0.0020837784
6882040,8.1,1932.7719,-0.011849403,0.026060343,0.0049412251
6882041,8.1,1932.7719,0.0098073483,0.007747411700000001,0.0022518635
6882042,8.1,1932.7719,0.010719299,-0.022398232999999997,0.0017023087
6882043,8.1,1932.7719,-0.0005376339,0.017656088,0.0028395653
6882044,8.1,1932.7719,0.0014257431,0.013195276,0.0025212765
6882045,8.1,1932.7719,0.00054121017,-0.032787323,0.0072550774
6882046,8.1,1932.7719,-0.0042998791,-0.0073456764,0.011129378999999998
6882047,8.1,1932.7719,-0.008955001800000001,0.034627913999999996,0.0058877468
6882048,8.1,1932.7719,0.0019919872,-0.011787415,0.00060200691
6882049,8.1,1932.7719,0.012625456,-0.012689829,-0.0009727478
6882050,8.1,1932.7719,0.0008141994500000001,0.0022208691,0.004931688300000001
6882051,8.1,1932.7719,-0.010141134,0.021681786,0.0060915946999999995
6882052,8.1,1932.7719,0.021919012,0.013475418000000001,-0.003746748
6882053,8.1,1932.7719,0.01308918,-0.014532804,0.00098109245
6882054,8.1,1932.7719,-0.014779568,0.0068104267,0.007714033100000001
6882055,8.1,1932.7719,-0.007692575500000001,-0.0056743622,0.006206035600000001
6882056,8.1,1932.7719,-0.0019550323000000003,-0.021531582,0.0025856495
6882057,8.1,1932.7719,0.0037372112,0.0095236301,0.0026667118
6882058,8.1,1932.7719,-0.0031006336,0.019732714,0.0088918209
6882059,8.1,1932.7719,0.0036811828999999997,-0.017747878999999998,0.01127243
6882060,8.1,1932.7719,0.016251802,-0.0048494339,0.0063347816000000005
6882061,8.1,1932.7719,0.0070440769,0.01583457,-0.00084519386
6882062,8.1,1932.7719,-0.0024056435,0.0083303452,0.00088453293
6882063,8.1,1932.7719,0.012501478,-0.00098466873,0.0013768673
6882064,8.1,1932.7719,-0.0006127357499999999,-0.0028240681,0.0063157082
6882065,8.1,1932.7719,-0.013952255,-0.0032615662,0.0074791907999999995
6882066,8.1,1932.7719,0.01339674,-0.010789633,0.0010979175999999999
6882067,8.1,1932.7719,-0.01337409,-0.0059747696,0.008548498199999999
6882068,8.1,1932.7719,-0.01306057,0.013859271999999999,0.0067174435
6882069,8.1,1932.7719,0.017601252,-0.0010085106,0.001937151
6882070,8.1,1932.7719,0.0048828125,-0.019860268,0.0021362305
6882071,8.1,1932.7719,0.016572475,0.021116733999999998,0.0020968914
6882072,8.1,1932.7719,0.0027287006,0.013570786000000001,0.005899667700000001
6882073,8.1,1932.7719,-0.0017857551999999998,-0.014157295,0.0035929679999999998
6882074,8.1,1932.7719,0.010272264,0.0022125244,0.0017821789000000002
6882075,8.1,1932.7719,-0.012618303,-0.0021910667,0.0052821636
6882076,8.1,1932.7719,-0.0061035156000000005,-0.0051999092,0.006688833199999999
6882077,8.1,1932.7719,0.0054895878,-0.0025069714000000003,0.0044906139
6882078,8.1,1932.7719,-0.0012242794000000001,-0.012409686999999999,0.0049746037
6882079,8.1,1932.7719,-0.0053179264,0.011526346000000002,0.0063931942000000005
6882080,8.1,1932.7719,0.014374256,0.013697147,0.0008141994500000001
6882081,8.1,1932.7719,0.010120869000000001,-0.009397268299999999,0.0046634674
6882082,8.1,1932.7719,0.0027835369,-0.00094771385,0.0033092499
6882083,8.1,1932.7719,0.0041675568,0.012317896000000002,2.1457671999999996e-05
6882084,8.1,1932.7719,-0.0026428699,-0.0015044212,0.0010740757
6882085,8.1,1932.7719,-0.0015473366,-0.006057024,0.0018143654
6882086,8.1,1932.7719,-0.010436773,-0.0040733814,0.0068449973999999995
6882087,8.1,1932.7719,-0.012097358999999999,-0.010354519,0.0090181828
6882088,8.1,1932.7719,0.011209249,-0.0029695034,0.0047433376000000005
6882089,8.1,1932.7719,0.008673667900000001,0.01388669,0.0012660027
6882090,8.1,1932.7719,0.010882616000000001,-0.011826753999999998,0.0034415721999999996
6882091,8.1,1932.7719,0.0023591518,-0.0094568729,0.0018513203
6882092,8.1,1932.7719,-0.0034093857000000003,0.058320761,0.0011873245
6882093,8.1,1932.7719,0.0082027912,-0.029925108,0.0023221970000000002
6882094,8.1,1932.7719,0.012501478,-0.024983883,0.003619194
6882095,8.1,1932.7719,-0.021988153,0.01868844,0.011041164
6882096,8.1,1932.7719,-0.01770854,-0.004836320900000001,0.0072169304
6882097,8.1,1932.7719,0.021728277,-0.007132291800000001,-0.0038647652
6882098,8.1,1932.7719,-0.011495352,-0.0037288665999999997,0.0037693977
6882099,8.1,1932.7719,-0.0071692467000000005,0.0094163418,0.0030076504
6882100,8.1,1932.7719,0.021874905,-0.0037324428999999998,0.00041723251000000004
6882101,8.1,1932.7719,0.012061596,0.0002515316,0.0009191036199999999
6882102,8.1,1932.7719,0.00014781952,0.018464327,0.0028860569
6882103,8.1,1932.7719,-0.0069475173999999995,0.0082695484,0.0071012974
6882104,8.1,1932.7719,-0.00045537949,-0.018001795,0.0045537949
6882105,8.1,1932.7719,-0.0056397915000000005,-0.018326044,0.0084733963
6882106,8.1,1932.7719,-0.009380579,0.011798143,0.0026547909
6882107,8.1,1932.7719,-0.0067925453,0.010360479,-0.0015819073000000001
6882108,8.1,1932.7719,0.010453463,0.00034809113,-0.0017392635
6882109,8.1,1932.7719,0.013773441,0.0045180321,-0.0064992905
6882110,8.1,1932.7719,-0.0033676623999999997,-0.0018203259,0.0024354458
6882111,8.1,1932.7719,0.007556676899999999,-0.013691186999999999,0.00076889992
6882112,8.1,1932.7719,0.00035643578,-0.0033307076000000002,0.0052666664
6882113,8.1,1932.7719,-0.011832714,0.027604102999999998,0.009397268299999999
6882114,8.1,1932.7719,-0.01480341,-0.0030446053000000002,0.009793043100000001
6882115,8.1,1932.7719,0.0054204464,-0.038776398,0.0084173679
6882116,8.1,1932.7719,0.006066560699999999,0.0098383427,-0.0013804435999999998
6882117,8.1,1932.7719,-0.010019541,0.021237135,-0.0034487246999999996
6882118,8.1,1932.7719,0.016026497,0.0096559525,-0.0087296963
6882119,8.1,1932.7719,0.0045251846,-0.0093078613,-0.0019276142
6882120,8.1,1932.7719,-0.012973547,-0.0013232231,0.010188818
6882121,8.1,1932.7719,0.0070524216,0.003786087,0.0023341179
6882122,8.1,1932.7719,-0.0028157234,-0.0039541721,0.0084900856
6882123,8.1,1932.7719,-0.0085771084,-0.0016510487,0.0077104568
6882124,8.1,1932.7719,0.0021088123,0.013334751,0.0031042099
6882125,8.1,1932.7719,-0.0027060509,-0.023719072,0.0017440319
6882126,8.1,1932.7719,-0.0010895729,0.015026331,-0.0036597252
6882127,8.1,1932.7719,0.036962032,0.013118982,-0.0054228306
6882128,8.1,1932.7719,-0.03890276,0.02524972,0.010433197
6882129,8.1,1932.7719,0.0025939941,-0.036408901,0.005635023100000001
6882130,8.1,1932.7719,0.032221079,-0.041909218,-0.0014317035999999999
6882131,8.1,1932.7719,-0.05666852,0.08724808699999999,0.0064969063
6882132,8.1,1932.7719,0.0092053413,-0.0049602985,-0.0032269955
6882133,8.1,1932.7719,0.042845010999999995,-0.041842461,-0.0043988228
6882134,8.1,1932.7719,-0.031878948,-0.0039505959,0.006089210500000001
6882135,8.1,1932.7719,-0.0164783,0.03608942,0.00081181526
6882136,8.1,1932.7719,0.03895402,-0.011250973000000001,-0.011951923
6882137,8.1,1932.7719,-0.021748543,-0.021158457000000002,0.016720295
6882138,8.1,1932.7719,-0.017781258,0.039184092999999996,0.011012553999999999
6882139,8.1,1932.7719,0.015286207,-0.023938417000000003,0.006403923000000001
6882140,8.1,1932.7719,0.0015699863,-0.0359869,0.0013709068
6882141,8.1,1932.7719,0.012203455,0.060364008,-0.008413791700000001
6882142,8.1,1932.7719,-0.020231008999999998,0.014536381000000001,0.0040245056
6882143,8.1,1932.7719,0.011171103,-0.040955543999999997,-0.0029921532
6882144,8.1,1932.7719,0.018497705,0.012024641,0.0015175343
6882145,8.1,1932.7719,-0.024141073,0.018646717,0.0082695484
6882146,8.1,1932.7719,-0.0048005581,-0.01565218,0.0030744076
6882147,8.1,1932.7719,0.0037276745,0.0074458122,0.0042581558
6882148,8.1,1932.7719,-0.014491081000000001,-0.0040733814,0.005670785899999999
6882149,8.1,1932.7719,0.0036418438,-0.0023949146,0.0011610985000000001
6882150,8.1,1932.7719,0.014909506000000001,0.0034689903000000005,-0.0014913082
6882151,8.1,1932.7719,-0.0019860268,0.01137495,0.0050663947999999995
6882152,8.1,1932.7719,0.0038182735,0.016512871000000002,0.0027084351
6882153,8.1,1932.7719,0.006411075600000001,-0.010718107,0.00029444695
6882154,8.1,1932.7719,-0.0070309639,-0.007917881,0.0042641163
6882155,8.1,1932.7719,-0.0030064583,0.019630194,0.0056219101
6882156,8.1,1932.7719,-0.0043964386,-0.03828764,0.0050890446
6882157,8.1,1932.7719,-0.0035512446999999996,0.048202275999999995,0.004775524099999999
6882158,8.1,1932.7719,-0.0017023087,0.0015795231,0.0045955181
6882159,8.1,1932.7719,0.015983582,-0.04504323,0.00033855437999999997
6882160,8.1,1932.7719,0.0090539455,0.028162002999999998,-2.8610229e-05
6882161,8.1,1932.7719,-0.025268792999999998,0.018568038999999998,0.0020897388
6882162,8.1,1932.7719,0.016124249,-0.0066995621,-0.0035750865999999997
6882163,8.1,1932.7719,0.0097560883,-0.0070738792,0.002630949
6882164,8.1,1932.7719,-0.031214952,0.0041115284,0.011122227
6882165,8.1,1932.7719,0.014777183999999999,-0.0012886524,0.0017881392999999999
6882166,8.1,1932.7719,0.0024020672,-0.0098288059,0.0068616867
6882167,8.1,1932.7719,-0.0063419342000000005,0.0054872036,0.0048577785
6882168,8.1,1932.7719,0.007160901999999999,0.015716553,0.0029397011
6882169,8.1,1932.7719,0.0011491776,-0.019955635,0.0047719479
6882170,8.1,1932.7719,0.013027191,0.0014829635999999999,-0.0006675720200000001
6882171,8.1,1932.7719,0.005935430500000001,0.032353401000000004,0.0025510788
6882172,8.1,1932.7719,-0.0090813637,-0.0059592724,0.005940198900000001
6882173,8.1,1932.7719,0.0065886974,-0.0085806847,0.0047695637
6882174,8.1,1932.7719,0.0018560885999999999,-0.0032460690000000003,0.0051033497
6882175,8.1,1932.7719,-0.019915104,-0.000654459,0.0047814846
6882176,8.1,1932.7719,0.0071656704,0.0057351589000000005,4.6491623e-05
6882177,8.1,1932.7719,0.0051271915,-0.0023317337,0.0050354004
6882178,8.1,1932.7719,-0.0070571899,0.0034463405999999998,0.0094139576
6882179,8.1,1932.7719,0.01707077,0.0067317486,0.0019037724
6882180,8.1,1932.7719,0.0036752224,-0.008218288399999999,0.0038635731
6882181,8.1,1932.7719,0.004833936699999999,0.010690689,0.0019788742000000003
6882182,8.1,1932.7719,0.0040078163,0.012238026,0.0015473366
6882183,8.1,1932.7719,-0.0062680244,-0.019032955,0.0069618225
6882184,8.1,1932.7719,0.0045716763,-0.0037705898,0.00426054
6882185,8.1,1932.7719,-0.0042808056,0.0081932545,0.0078094006
6882186,8.1,1932.7719,-0.0069332123,-0.0045752525,0.0065481663
6882187,8.1,1932.7719,0.0028991699,0.0054895878,0.0040578841999999995
6882188,8.1,1932.7719,0.014349222,0.0015854836,-0.0002014637
6882189,8.1,1932.7719,0.0014853477,-0.020076036000000002,0.0026071072
6882190,8.1,1932.7719,0.0092196465,0.004427433,0.0044262409
6882191,8.1,1932.7719,0.00010848045,0.020036697,0.002412796
6882192,8.1,1932.7719,-0.014470816000000001,0.019123553999999997,0.0076329708
6882193,8.1,1932.7719,0.016343594,-0.023921728,0.0010216236
6882194,8.1,1932.7719,-0.00029444695,-0.033870935,0.0074422359
6882195,8.1,1932.7719,-0.014673471,0.017124413999999998,0.0080168247
6882196,8.1,1932.7719,0.0020349026,0.02061367,-0.0002348423
6882197,8.1,1932.7719,0.014287233,-0.00218153,-0.002707243
6882198,8.1,1932.7719,0.0034523009999999996,-0.0019538403,0.004144907
6882199,8.1,1932.7719,-0.005382299399999999,-0.0026106834,0.010335445
6882200,8.1,1932.7719,0.014567375,-0.0087618828,0.0054109097
6882201,8.1,1932.7719,0.0036859512,0.013418198000000001,0.005043745
6882202,8.1,1932.7719,-0.0060880184,0.0090253353,0.0064587593
6882203,8.1,1932.7719,0.0035309791999999997,-0.012520551999999999,0.0042009353999999995
6882204,8.1,1932.7719,0.00021338463,-0.025281906,0.0068795681000000004
6882205,8.1,1932.7719,0.0050830840999999995,0.022224188,-0.00023722649
6882206,8.1,1932.7719,-0.013138056,0.01863122,0.0012183189
6882207,8.1,1932.7719,0.022885799,0.005909204499999999,-0.0011718273
6882208,8.1,1932.7719,-0.0046110153,-0.056402682999999995,0.008161068
6882209,8.1,1932.7719,-0.0083732605,0.027956962999999998,0.011162758
6882210,8.1,1932.7719,0.020534992,0.029243231,-0.0066030025
6882211,8.1,1932.7719,-0.019834042,-0.040345192,0.013569593000000001
6882212,8.1,1932.7719,0.022041797999999998,0.018076896999999998,0.00039935112
6882213,8.1,1932.7719,-0.015572309,0.0023639202,0.008957386
6882214,8.1,1932.7719,-0.008364915799999999,-0.033429861,0.0039160252
6882215,8.1,1932.7719,0.039821863,0.033046007,-0.0085961819
6882216,8.1,1932.7719,-0.022791624,0.0021219254,0.010303259
6882217,8.1,1932.7719,-0.012453793999999999,-0.016150475,0.0041019917
6882218,8.1,1932.7719,0.031085013999999998,0.0032377243,-0.00059247017
6882219,8.1,1932.7719,-0.013430118999999999,-0.027537346,0.0034832953999999997
6882220,8.1,1932.7719,-0.014111996000000002,0.054463147999999996,0.0063955784
6882221,8.1,1932.7719,0.022447109,-0.007047653199999999,0.0019800663
6882222,8.1,1932.7719,-0.0084042549,-0.045388937000000004,0.011341572
6882223,8.1,1932.7719,0.003054142,0.028891563,0.0031960011
6882224,8.1,1932.7719,0.008208751700000001,0.014116763999999999,-0.0036215782
6882225,8.1,1932.7719,-0.010031462,-0.01973629,0.0026285647999999997
6882226,8.1,1932.7719,0.015758276,0.021855831000000003,-0.0012850761
6882227,8.1,1932.7719,-0.021468401,-0.0084924698,0.0099337101
6882228,8.1,1932.7719,0.008225441,-0.01757741,0.001295805
6882229,8.1,1932.7719,0.017644167,0.011078118999999999,0.0009167194400000001
6882230,8.1,1932.7719,-0.020264387,0.0016248226000000001,0.010204315
6882231,8.1,1932.7719,0.0019025803,0.001885891,-0.00023007392999999996
6882232,8.1,1932.7719,0.0076580048,-0.013694763,0.0030136108
6882233,8.1,1932.7719,-0.00015974045,-0.0030863285,-0.0026607513
6882234,8.1,1932.7719,-0.001142025,0.031068325,0.004349947
6882235,8.1,1932.7719,0.0027894974,-0.012372732,0.0036406516999999998
6882236,8.1,1932.7719,-0.0019288063,-0.024204253999999998,0.0045394897
6882237,8.1,1932.7719,0.0021076202,0.016368628,0.0020730495
6882238,8.1,1932.7719,-0.0049602985,0.0071120262,-0.00062942505
6882239,8.1,1932.7719,-0.0035607815000000004,-0.009814500799999999,0.0063216686
6882240,8.1,1932.7719,0.0082278252,0.00192523,0.0019359589
6882241,8.1,1932.7719,-0.011849403,-0.0044393539,0.006308555600000001
6882242,8.1,1932.7719,0.013151168999999999,0.0026190281,-0.0033187865999999996
6882243,8.1,1932.7719,0.00097751617,0.010706186000000001,0.0039553641999999995
6882244,8.1,1932.7719,-0.0097894669,0.0017917156,0.0053775311
6882245,8.1,1932.7719,0.0079238415,0.0022041798,0.0011467934
6882246,8.1,1932.7719,-0.0017058848999999998,-0.0056326389000000004,0.0023913383
6882247,8.1,1932.7719,-0.0028395653,0.0021362305,0.0008225441000000001
6882248,8.1,1932.7719,0.0066614151,0.011891127,0.0023734570000000003
6882249,8.1,1932.7719,-0.012067556,-0.019942522,0.0045859814
6882250,8.1,1932.7719,-0.0022256374,0.0024092197,0.0037741661
6882251,8.1,1932.7719,0.010237694,0.023391247,-0.00060915947
6882252,8.1,1932.7719,-0.009158849699999999,-0.010828972,0.0043928623
6882253,8.1,1932.7719,0.0072228909,-0.00050067902,0.0002849102
6882254,8.1,1932.7719,0.00395298,0.00023365021000000002,0.0007236003900000001
6882255,8.1,1932.7719,-0.015771389,0.0019490719,0.0040173531
6882256,8.1,1932.7719,0.0096130371,0.007982254,-0.0031149387
6882257,8.1,1932.7719,-0.0009727478,-0.0048410892,0.0011336803
6882258,8.1,1932.7719,-0.012812613999999998,-0.0070559978,0.0058090687
6882259,8.1,1932.7719,0.0045418739,0.0030350685,0.0015032291
6882260,8.1,1932.7719,-0.001783371,-0.0014293194,0.0032472609999999996
6882261,8.1,1932.7719,-0.0076389313,0.0060069560999999995,0.0016534328
6882262,8.1,1932.7719,0.0085151196,0.0055158138,0.0026583671999999997
6882263,8.1,1932.7719,0.0022614002,-0.0045394897,0.0043880939
6882264,8.1,1932.7719,-0.0049221516,-0.00016689301,0.0068223476000000005
6882265,8.1,1932.7719,0.0090193748,0.014747381,0.0006926059700000001
6882266,8.1,1932.7719,0.0034046172999999996,-0.0033128262,-0.0004529953
6882267,8.1,1932.7719,-0.0081765652,0.0010406971,0.0031912327000000002
6882268,8.1,1932.7719,0.0032615662,0.016182661,-0.0007021427199999999
6882269,8.1,1932.7719,-0.0078868866,-0.023503304,0.0055027007999999995
6882270,8.1,1932.7719,-0.0045585632,0.0014328957,0.0016283989000000002
6882271,8.1,1932.7719,0.001500845,0.025075674,0.0011193752
6882272,8.1,1932.7719,-0.005723238,0.0021958351,0.004543066
6882273,8.1,1932.7719,0.0098311901,-0.012791157,0.0030529499
6882274,8.1,1932.7719,0.0019526482,0.0018405914,0.0034976006
6882275,8.1,1932.7719,-0.00654459,0.0051403046,-0.00041604042
6882276,8.1,1932.7719,0.0096261501,0.0044047832,0.0006711483
6882277,8.1,1932.7719,-0.0013482570999999999,0.0017774104999999998,0.0017654895999999998
6882278,8.1,1932.7719,-0.011268853999999998,-0.00018358230999999999,0.0074219704
6882279,8.1,1932.7719,0.0029063225,-0.0031816959000000003,0.0037324428999999998
6882280,8.1,1932.7719,0.00062346458,-0.0038182735,0.0025820732
6882281,8.1,1932.7719,-0.0047934054999999995,0.0080549717,0.0046396255
6882282,8.1,1932.7719,0.004929304099999999,0.007833242399999999,0.00021696091
6882283,8.1,1932.7719,-0.00022768974,-0.026159286,0.0049459934
6882284,8.1,1932.7719,0.0046765804,0.01488328,0.0022721291
6882285,8.1,1932.7719,0.0040984153999999995,0.038179159,0.0013577938
6882286,8.1,1932.7719,-0.010010004,-0.018239021,0.0068104267
6882287,8.1,1932.7719,0.015445948000000001,-0.019675493,0.0022065639000000002
6882288,8.1,1932.7719,-0.012245178,0.0020611286,0.0049674511
6882289,8.1,1932.7719,-0.013132095,0.021425486,0.0011098385
6882290,8.1,1932.7719,0.022646189,0.0039887428,-0.0042879581
6882291,8.1,1932.7719,-0.009863376600000001,-0.0023806095000000003,0.0054180622
6882292,8.1,1932.7719,-0.0037443638,-0.00083208084,0.0070953369
6882293,8.1,1932.7719,0.010669231000000001,-0.0037574768,0.0028157234
6882294,8.1,1932.7719,0.0004220008900000001,-0.0066232681,0.004196167
6882295,8.1,1932.7719,0.0043725967,0.0251019,0.00187397
6882296,8.1,1932.7719,-0.004888773,-0.0023925304,0.0077795982
6882297,8.1,1932.7719,0.0035750865999999997,-0.021297932000000002,0.0055670738
6882298,8.1,1932.7719,0.0067794323,0.011492968000000001,0.0024592876000000003
6882299,8.1,1932.7719,-0.0082814693,0.0074136257,0.0039589405
6882300,8.1,1932.7719,0.00077605247,-0.0021398067,0.0011253357000000001
6882301,8.1,1932.7719,0.0093793869,-0.0015163422,0.0046241283000000005
6882302,8.1,1932.7719,-0.0076317787,-0.0013363360999999999,0.0056302547
6882303,8.1,1932.7719,0.0031590462,0.006107091899999999,0.0019037724
6882304,8.1,1932.7719,0.011271238000000001,-0.00029921532000000005,0.00023126602000000002
6882305,8.1,1932.7719,-0.011985302,-0.0052416325,0.006626844399999999
6882306,8.1,1932.7719,0.0059330463,0.0060927868000000005,0.0049734116
6882307,8.1,1932.7719,0.002156496,-0.0012183189,0.0057947636
6882308,8.1,1932.7719,-0.0012481213000000001,-0.0064945221,0.007789135
6882309,8.1,1932.7719,0.011460781000000001,0.015618801000000002,0.0018465519
6882310,8.1,1932.7719,-0.0015795231,-0.0018703938,0.0043261051
6882311,8.1,1932.7719,-0.0038909912,-0.0092303753,0.0040364265
6882312,8.1,1932.7719,0.0097954273,0.0032186508000000003,0.001155138
6882313,8.1,1932.7719,-0.010215044,0.0044810772,0.0041377544
6882314,8.1,1932.7719,0.019779205,-0.0013208389,0.0019359589
6882315,8.1,1932.7719,-0.012304783,0.016245842,0.0080740452
6882316,8.1,1932.7719,0.0041723251,-0.022095442000000003,0.0053572655000000005
6882317,8.1,1932.7719,0.024436712000000003,-0.017279387,-0.00083565712
6882318,8.1,1932.7719,-0.036354065,0.03397584,0.012904406
6882319,8.1,1932.7719,0.0078260899,0.014053583,0.0010490417
6882320,8.1,1932.7719,0.024931431,-0.031414032,0.0050115585
6882321,8.1,1932.7719,-0.0126791,-0.017025471,0.005081892
6882322,8.1,1932.7719,-0.0007998943300000001,0.042644739,0.0027668476
6882323,8.1,1932.7719,0.014884472,-0.00042676926,-0.0037205219
6882324,8.1,1932.7719,-0.0014448166,-0.02325058,0.0035583972999999997
6882325,8.1,1932.7719,-0.007930994,0.01362443,0.0074958801
6882326,8.1,1932.7719,-0.0019526482,-0.0081253052,0.005120039
6882327,8.1,1932.7719,0.0080013275,-0.021754502999999998,0.010427236999999999
6882328,8.1,1932.7719,0.013436078999999998,0.022968053999999998,0.0035536289
6882329,8.1,1932.7719,-0.013685226000000002,-0.010906458,0.010141134
6882330,8.1,1932.7719,0.011382103000000001,0.013166666,-0.00020742416
6882331,8.1,1932.7719,0.014455318,0.013254881000000001,-0.0032901764000000003
6882332,8.1,1932.7719,-0.012586116999999999,-0.031139851,0.0057411193999999995
6882333,8.1,1932.7719,0.015115738,0.027412176,-0.0025165081
6882334,8.1,1932.7719,-0.021510124,-0.0082099438,0.011229515
6882335,8.1,1932.7719,0.0037658215,-0.017857552,0.0068902969
6882336,8.1,1932.7719,0.018188953,0.014978647,0.0011384487
6882337,8.1,1932.7719,-0.032608509,-0.013097525,0.012521744
6882338,8.1,1932.7719,0.026659966,0.0001347065,-0.0030255318
6882339,8.1,1932.7719,0.013222693999999998,0.016992092,0.0019609927999999998
6882340,8.1,1932.7719,-0.014269351999999999,-0.0016117096,0.0042700768
6882341,8.1,1932.7719,0.019744635,0.0029218197,0.0009751319900000001
6882342,8.1,1932.7719,0.001616478,-0.019942522,0.0077593327000000005
6882343,8.1,1932.7719,-0.015602112,-0.0078845024,0.0086390972
6882344,8.1,1932.7719,0.0073742867000000005,0.044345855999999996,0.0022113323
6882345,8.1,1932.7719,-0.011047125,-0.01360178,0.0048208237
6882346,8.1,1932.7719,-0.00033617019999999996,-0.048190355,0.0048494339
6882347,8.1,1932.7719,0.024154186,0.021215677000000002,-0.0022625923
6882348,8.1,1932.7719,-0.024946927999999997,0.028588772000000002,0.0041055679
6882349,8.1,1932.7719,0.013736486000000001,0.0016224384,0.00029683113
6882350,8.1,1932.7719,0.030606985,-0.005940198900000001,-0.0020599365
6882351,8.1,1932.7719,-0.037935972000000005,-0.025640726000000003,0.01154542
6882352,8.1,1932.7719,0.014067888,0.013744831,-0.0033986567999999997
6882353,8.1,1932.7719,0.011427402,0.0010371208,0.0007545948
6882354,8.1,1932.7719,-0.032907724,-0.006011724499999999,0.012170076
6882355,8.1,1932.7719,0.010834932,0.013592243,0.0026333332
6882356,8.1,1932.7719,0.0032484531,-0.031324625,0.0056219101
6882357,8.1,1932.7719,0.0034892559000000004,-0.014070272,0.0030195713
6882358,8.1,1932.7719,0.019382238,0.048795938,-0.0028061867
6882359,8.1,1932.7719,-0.01755476,0.020067691999999998,0.0038456917
6882360,8.1,1932.7719,0.0011742115,-0.030574799,0.0029850006
